"ArrestSurrenderID","CaseMasterID","ArrestSurrenderTypeID","ArrestSurrenderDate","ArrestSurrenderStateId","ArrestSurrenderDistrictId","PoliceStationID","IOID","CourtID","AccusedMasterID","IsAccused","IsComplainantAccused"
"11713","28645","1","2024-10-06","29","17","1702","1645","517","27913","1","0"
"11714","28655","1","2024-04-16","29","7","705","1655","507","27919","1","0"
"11715","28657","1","2024-06-02","29","30","3001","1657","530","27921","1","0"
"11716","28662","1","2026-07-11","29","10","1003","1662","510","27923","1","0"
"11717","28662","1","2026-07-19","29","10","1003","1662","510","27924","1","0"
"11718","28666","1","2025-10-23","29","30","3008","1666","530","27929","1","0"
"11719","28667","1","2024-05-31","29","24","2404","1667","524","27931","1","0"
"11720","28669","1","2026-07-13","29","7","707","1669","507","27932","1","0"
"11721","28670","1","2025-08-29","29","4","403","1670","504","27933","1","0"
"11722","28670","1","2025-09-01","29","4","403","1670","504","27934","1","0"
"11723","28675","1","2024-08-12","29","19","1906","1675","519","27936","1","0"
"11724","28678","1","2025-02-02","29","17","1703","1678","517","27940","1","0"
"11725","28682","1","2026-03-20","29","17","1705","1682","517","27944","1","0"
"11726","28684","1","2025-10-25","29","15","1505","1684","515","27949","1","0"
"11727","28686","1","2024-08-27","29","9","901","1686","509","27951","1","0"
"11728","28690","1","2025-05-26","29","31","3104","1690","531","27954","1","0"
"11729","28692","1","2026-03-17","29","13","1303","1692","513","27955","1","0"
"11730","28693","1","2026-06-09","29","20","2004","1693","520","27956","1","0"
"11731","28693","1","2026-06-07","29","20","2004","1693","520","27957","1","0"
"11732","28703","1","2025-01-25","29","15","1504","1003","515","27966","1","0"
"11733","28704","1","2026-08-07","29","10","1002","1004","510","27967","1","0"
"11734","28705","1","2026-11-16","29","21","2102","1005","521","27970","1","0"
"11735","28709","1","2026-03-29","29","7","702","1009","507","27973","1","0"
"11736","28712","1","2025-03-02","29","29","2905","1012","529","27975","1","0"
"11737","28716","1","2026-06-24","29","27","2704","1016","527","27977","1","0"
"11738","28721","1","2024-05-14","29","15","1501","1021","515","27980","1","0"
"11739","28729","1","2024-12-08","29","18","1804","1029","518","27987","1","0"
"11740","28731","1","2026-01-24","29","8","804","1031","508","27990","1","0"
"11741","28733","1","2024-09-16","29","11","1107","1033","511","27993","1","0"
"11742","28733","1","2024-09-19","29","11","1107","1033","511","27994","1","0"
"11743","28735","1","2025-04-02","29","23","2304","1035","523","27996","1","0"
"11744","28738","1","2025-12-23","29","3","307","1038","503","27999","1","0"
"11745","28738","1","2025-12-10","29","3","307","1038","503","28000","1","0"
"11746","28746","1","2026-03-09","29","12","1206","1046","512","28009","1","0"
"11747","28747","1","2026-01-11","29","3","301","1047","503","28010","1","0"
"11748","28749","1","2024-10-21","29","16","1602","1049","516","28014","1","0"
"11749","28749","1","2024-10-27","29","16","1602","1049","516","28015","1","0"
"11750","28758","1","2026-12-23","29","31","3102","1058","531","28019","1","0"
"11751","28759","1","2024-10-08","29","13","1302","1059","513","28020","1","0"
"11752","28759","1","2024-09-28","29","13","1302","1059","513","28021","1","0"
"11753","28763","1","2025-01-26","29","24","2401","1063","524","28023","1","0"
"11754","28765","1","2026-12-02","29","19","1901","1065","519","28024","1","0"
"11755","28765","1","2026-11-28","29","19","1901","1065","519","28025","1","0"
"11756","28774","1","2024-01-11","29","17","1703","1074","517","28030","1","0"
"11757","28779","1","2024-08-22","29","30","3006","1079","530","28038","1","0"
"11758","28781","1","2025-05-20","29","20","2003","1081","520","28040","1","0"
"11759","28782","1","2026-03-25","29","14","1406","1082","514","28041","1","0"
"11760","28782","1","2026-03-13","29","14","1406","1082","514","28042","1","0"
"11761","28790","1","2026-11-18","29","26","2606","1090","526","28049","1","0"
"11762","28791","1","2025-08-27","29","22","2202","1091","522","28050","1","0"
"11763","28794","1","2024-10-08","29","11","1108","1094","511","28053","1","0"
"11764","28794","1","2024-10-21","29","11","1108","1094","511","28054","1","0"
"11765","28794","1","2024-10-20","29","11","1108","1094","511","28055","1","0"
"11766","28798","1","2026-03-05","29","18","1805","1098","518","28060","1","0"
"11767","28806","1","2025-04-23","29","13","1304","1106","513","28065","1","0"
"11768","28807","1","2025-01-26","29","19","1905","1107","519","28068","1","0"
"11769","28812","1","2025-08-25","29","4","402","1112","504","28075","1","0"
"11770","28818","1","2024-04-19","29","22","2205","1118","522","28078","1","0"
"11771","28820","1","2024-11-08","29","11","1105","1120","511","28079","1","0"
"11772","28823","1","2026-10-09","29","8","806","1123","508","28081","1","0"
"11773","28826","1","2024-02-15","29","17","1707","1126","517","28082","1","0"
"11774","28828","1","2026-05-09","29","6","606","1128","506","28084","1","0"
"11775","28828","1","2026-05-18","29","6","606","1128","506","28085","1","0"
"11776","28830","1","2024-05-19","29","10","1006","1130","510","28087","1","0"
"11777","28839","1","2025-12-07","29","21","2101","1139","521","28093","1","0"
"11778","28839","1","2025-12-08","29","21","2101","1139","521","28094","1","0"
"11779","28841","1","2026-03-03","29","1","101","1141","501","28097","1","0"
"11780","28845","1","2025-08-29","29","25","2504","1145","525","28100","1","0"
"11781","28848","1","2026-01-05","29","26","2605","1148","526","28101","1","0"
"11782","28852","1","2026-12-08","29","10","1005","1152","510","28103","1","0"
"11783","28855","1","2024-04-10","29","18","1806","1155","518","28107","1","0"
"11784","28860","1","2025-04-13","29","3","305","1160","503","28113","1","0"
"11785","28861","1","2024-06-25","29","17","1702","1161","517","28115","1","0"
"11786","28863","1","2025-10-24","29","29","2901","1163","529","28117","1","0"
"11787","28871","1","2026-07-29","29","18","1807","1171","518","28123","1","0"
"11788","28874","1","2025-03-27","29","19","1906","1174","519","28126","1","0"
"11789","28878","1","2026-01-17","29","11","1102","1178","511","28129","1","0"
"11790","28879","1","2026-07-07","29","22","2206","1179","522","28130","1","0"
"11791","28880","1","2024-01-17","29","21","2105","1180","521","28131","1","0"
"11792","28882","1","2024-01-18","29","31","3108","1182","531","28135","1","0"
"11793","28885","1","2025-04-09","29","16","1607","1185","516","28139","1","0"
"11794","28886","1","2024-09-06","29","19","1903","1186","519","28141","1","0"
"11795","28889","1","2025-02-19","29","16","1605","1189","516","28142","1","0"
"11796","28894","1","2024-12-03","29","7","703","1194","507","28147","1","0"
"11797","28896","1","2025-03-10","29","12","1207","1196","512","28150","1","0"
"11798","28898","1","2025-01-10","29","10","1004","1198","510","28151","1","0"
"11799","28900","1","2027-01-09","29","19","1906","1200","519","28153","1","0"
"11800","28902","1","2024-11-05","29","13","1302","1202","513","28156","1","0"
"11801","28907","1","2025-06-20","29","4","407","1207","504","28165","1","0"
"11802","28910","1","2026-03-20","29","27","2701","1210","527","28169","1","0"
"11803","28911","1","2026-03-24","29","1","105","1211","501","28170","1","0"
"11804","28912","1","2024-09-21","29","20","2003","1212","520","28173","1","0"
"11805","28917","1","2024-09-24","29","1","106","1217","501","28176","1","0"
"11806","28918","1","2024-11-10","29","16","1603","1218","516","28177","1","0"
"11807","28919","1","2025-10-04","29","31","3101","1219","531","28180","1","0"
"11808","28923","1","2026-05-26","29","1","105","1223","501","28183","1","0"
"11809","28923","1","2026-05-18","29","1","105","1223","501","28184","1","0"
"11810","28924","1","2025-01-28","29","5","502","1224","505","28185","1","0"
"11811","28929","1","2025-02-09","29","29","2901","1229","529","28190","1","0"
"11812","28935","1","2024-05-27","29","5","502","1235","505","28196","1","0"
"11813","28938","1","2024-06-27","29","19","1905","1238","519","28198","1","0"
"11814","28939","1","2025-05-24","29","16","1606","1239","516","28199","1","0"
"11815","28944","1","2026-06-28","29","1","107","1244","501","28202","1","0"
"11816","28945","1","2026-12-11","29","10","1004","1245","510","28203","1","0"
"11817","28950","1","2026-02-17","29","17","1704","1250","517","28206","1","0"
"11818","28951","1","2024-06-15","29","30","3003","1251","530","28208","1","0"
"11819","28953","1","2025-04-22","29","9","907","1253","509","28209","1","0"
"11820","28956","1","2026-06-08","29","3","306","1256","503","28213","1","0"
"11821","28962","1","2025-02-12","29","30","3004","1262","530","28216","1","0"
"11822","28963","1","2026-11-07","29","11","1102","1263","511","28217","1","0"
"11823","28969","1","2025-01-09","29","22","2203","1269","522","28219","1","0"
"11824","28970","1","2026-05-08","29","15","1505","1270","515","28220","1","0"
"11825","28972","1","2025-02-07","29","19","1902","1272","519","28223","1","0"
"11826","28973","1","2026-12-04","29","29","2902","1273","529","28224","1","0"
"11827","28975","1","2024-02-21","29","11","1102","1275","511","28226","1","0"
"11828","28975","1","2024-02-25","29","11","1102","1275","511","28228","1","0"
"11829","28977","1","2025-01-23","29","29","2905","1277","529","28230","1","0"
"11830","28985","1","2025-01-22","29","7","706","1285","507","28233","1","0"
"11831","28988","1","2025-10-13","29","19","1908","1288","519","28234","1","0"
"11832","28989","1","2024-05-28","29","31","3106","1289","531","28235","1","0"
"11833","28996","1","2025-09-13","29","20","2008","1296","520","28239","1","0"
"11834","29002","1","2025-01-17","29","31","3103","1302","531","28243","1","0"
"11835","29008","1","2025-04-29","29","19","1907","1308","519","28246","1","0"
"11836","29010","1","2025-05-09","29","19","1905","1310","519","28247","1","0"
"11837","29012","1","2025-12-09","29","6","605","1312","506","28248","1","0"
"11838","29016","1","2024-09-05","29","2","207","1316","502","28251","1","0"
"11839","29017","1","2024-07-29","29","12","1205","1317","512","28252","1","0"
"11840","29023","1","2026-11-06","29","3","301","1323","503","28256","1","0"
"11841","29026","1","2024-04-03","29","31","3102","1326","531","28259","1","0"
"11842","29026","1","2024-04-03","29","31","3102","1326","531","28260","1","0"
"11843","29030","1","2026-03-24","29","3","302","1330","503","28264","1","0"
"11844","29032","1","2025-06-07","29","23","2306","1332","523","28265","1","0"
"11845","29034","1","2026-05-03","29","25","2508","1334","525","28269","1","0"
"11846","29035","1","2024-03-26","29","25","2502","1335","525","28270","1","0"
"11847","29037","1","2024-10-19","29","23","2307","1337","523","28273","1","0"
"11848","29043","1","2024-09-08","29","18","1803","1343","518","28279","1","0"
"11849","29044","1","2025-05-21","29","28","2802","1344","528","28280","1","0"
"11850","29045","1","2024-09-23","29","3","302","1345","503","28281","1","0"
"11851","29046","1","2026-06-24","29","8","807","1346","508","28283","1","0"
"11852","29047","1","2024-09-12","29","21","2108","1347","521","28284","1","0"
"11853","29047","1","2024-08-25","29","21","2108","1347","521","28285","1","0"
"11854","29049","1","2026-05-31","29","8","808","1349","508","28287","1","0"
"11855","29053","1","2024-08-29","29","10","1001","1353","510","28290","1","0"
"11856","29056","1","2025-10-09","29","14","1403","1356","514","28291","1","0"
"11857","29057","1","2024-03-15","29","13","1305","1357","513","28292","1","0"
"11858","29058","1","2025-06-28","29","30","3003","1358","530","28293","1","0"
"11859","29059","1","2027-01-01","29","6","605","1359","506","28294","1","0"
"11860","29061","1","2024-06-29","29","10","1001","1361","510","28296","1","0"
"11861","29063","1","2026-07-25","29","27","2701","1363","527","28299","1","0"
"11862","29069","1","2025-06-18","29","27","2707","1369","527","28303","1","0"
"11863","29069","1","2025-06-08","29","27","2707","1369","527","28304","1","0"
"11864","29075","1","2024-11-22","29","15","1501","1375","515","28309","1","0"
"11865","29076","1","2026-01-08","29","9","902","1376","509","28310","1","0"
"11866","29079","1","2026-12-02","29","31","3107","1379","531","28313","1","0"
"11867","29079","1","2026-11-22","29","31","3107","1379","531","28314","1","0"
"11868","29080","1","2026-07-10","29","28","2808","1380","528","28316","1","0"
"11869","29085","1","2026-03-31","29","21","2103","1385","521","28320","1","0"
"11870","29085","1","2026-03-26","29","21","2103","1385","521","28321","1","0"
"11871","29090","1","2024-06-08","29","14","1402","1390","514","28324","1","0"
"11872","29092","1","2025-02-22","29","16","1606","1392","516","28325","1","0"
"11873","29094","1","2026-12-26","29","5","507","1394","505","28327","1","0"
"11874","29094","1","2026-12-17","29","5","507","1394","505","28328","1","0"
"11875","29094","1","2026-12-24","29","5","507","1394","505","28329","1","0"
"11876","29095","1","2026-03-27","29","29","2906","1395","529","28330","1","0"
"11877","29100","1","2025-11-05","29","9","902","1400","509","28335","1","0"
"11878","29102","1","2025-03-07","29","10","1001","1402","510","28337","1","0"
"11879","29104","1","2026-04-28","29","17","1704","1404","517","28339","1","0"
"11880","29114","1","2026-09-24","29","6","607","1414","506","28346","1","0"
"11881","29115","1","2025-04-23","29","22","2205","1415","522","28347","1","0"
"11882","29116","1","2024-09-19","29","24","2406","1416","524","28348","1","0"
"11883","29120","1","2025-03-08","29","14","1403","1420","514","28351","1","0"
"11884","29122","1","2025-10-09","29","11","1103","1422","511","28356","1","0"
"11885","29123","1","2025-04-19","29","3","307","1423","503","28357","1","0"
"11886","29130","1","2026-02-18","29","24","2407","1430","524","28364","1","0"
"11887","29130","1","2026-02-22","29","24","2407","1430","524","28365","1","0"
"11888","29137","1","2026-01-19","29","5","506","1437","505","28371","1","0"
"11889","29137","1","2026-01-23","29","5","506","1437","505","28372","1","0"
"11890","29140","1","2024-08-02","29","9","902","1440","509","28375","1","0"
"11891","29140","1","2024-07-29","29","9","902","1440","509","28376","1","0"
"11892","29146","1","2026-11-30","29","17","1701","1446","517","28377","1","0"
"11893","29146","1","2026-11-19","29","17","1701","1446","517","28379","1","0"
"11894","29154","1","2024-10-02","29","10","1001","1454","510","28385","1","0"
"11895","29155","1","2024-01-17","29","10","1001","1455","510","28386","1","0"
"11896","29156","1","2026-05-21","29","27","2702","1456","527","28388","1","0"
"11897","29156","1","2026-05-19","29","27","2702","1456","527","28389","1","0"
"11898","29161","1","2026-12-24","29","3","308","1461","503","28391","1","0"
"11899","29165","1","2026-01-23","29","26","2607","1465","526","28394","1","0"
"11900","29172","1","2025-09-18","29","4","406","1472","504","28400","1","0"
"11901","29173","1","2024-08-22","29","7","705","1473","507","28402","1","0"
"11902","29174","1","2027-01-02","29","30","3005","1474","530","28403","1","0"
"11903","29176","1","2024-03-05","29","22","2206","1476","522","28404","1","0"
"11904","29177","1","2026-02-17","29","21","2102","1477","521","28406","1","0"
"11905","29178","1","2024-05-06","29","4","401","1478","504","28407","1","0"
"11906","29181","1","2026-07-11","29","19","1905","1481","519","28411","1","0"
"11907","29183","1","2025-12-26","29","30","3006","1483","530","28413","1","0"
"11908","29186","1","2025-11-25","29","20","2008","1486","520","28416","1","0"
"11909","29187","1","2025-12-07","29","4","404","1487","504","28418","1","0"
"11910","29193","1","2025-05-16","29","21","2103","1493","521","28420","1","0"
"11911","29197","1","2024-12-17","29","5","505","1497","505","28423","1","0"
"11912","29198","1","2024-11-27","29","10","1004","1498","510","28424","1","0"
"11913","29207","1","2026-09-17","29","6","602","1507","506","28427","1","0"
"11914","29207","1","2026-09-27","29","6","602","1507","506","28428","1","0"
"11915","29207","1","2026-09-16","29","6","602","1507","506","28429","1","0"
"11916","29209","1","2026-09-30","29","11","1108","1509","511","28430","1","0"
"11917","29211","1","2024-09-28","29","25","2505","1511","525","28431","1","0"
"11918","29213","1","2025-04-24","29","9","903","1513","509","28434","1","0"
"11919","29218","1","2025-03-11","29","19","1901","1518","519","28437","1","0"
"11920","29218","1","2025-02-25","29","19","1901","1518","519","28438","1","0"
"11921","29219","1","2025-09-03","29","20","2002","1519","520","28440","1","0"
"11922","29220","1","2026-04-21","29","15","1503","1520","515","28443","1","0"
"11923","29224","1","2026-05-28","29","17","1705","1524","517","28445","1","0"
"11924","29228","1","2025-01-05","29","1","107","1528","501","28447","1","0"
"11925","29231","1","2026-11-25","29","6","604","1531","506","28449","1","0"
"11926","29232","1","2025-03-29","29","23","2301","1532","523","28450","1","0"
"11927","29236","1","2024-05-09","29","11","1102","1536","511","28452","1","0"
"11928","29237","1","2024-04-23","29","18","1802","1537","518","28453","1","0"
"11929","29238","1","2025-10-31","29","12","1207","1538","512","28456","1","0"
"11930","29241","1","2024-07-19","29","26","2605","1541","526","28458","1","0"
"11931","29245","1","2026-04-24","29","27","2702","1545","527","28463","1","0"
"11932","29247","1","2024-08-26","29","8","803","1547","508","28466","1","0"
"11933","29247","1","2024-08-18","29","8","803","1547","508","28467","1","0"
"11934","29248","1","2025-11-22","29","4","407","1548","504","28469","1","0"
"11935","29248","1","2025-11-11","29","4","407","1548","504","28470","1","0"
"11936","29248","1","2025-11-25","29","4","407","1548","504","28471","1","0"
"11937","29249","1","2025-03-05","29","3","301","1549","503","28472","1","0"
"11938","29257","1","2026-03-20","29","14","1407","1557","514","28481","1","0"
"11939","29259","1","2024-04-09","29","22","2205","1559","522","28482","1","0"
"11940","29260","1","2026-01-08","29","23","2307","1560","523","28483","1","0"
"11941","29261","1","2025-09-14","29","8","802","1561","508","28484","1","0"
"11942","29266","1","2024-03-23","29","19","1903","1566","519","28488","1","0"
"11943","29272","1","2026-08-13","29","30","3005","1572","530","28493","1","0"
"11944","29278","1","2026-11-20","29","16","1604","1578","516","28496","1","0"
"11945","29279","1","2026-04-27","29","5","503","1579","505","28497","1","0"
"11946","29285","1","2025-02-07","29","1","108","1585","501","28499","1","0"
"11947","29288","1","2025-05-10","29","12","1203","1588","512","28503","1","0"
"11948","29288","1","2025-05-16","29","12","1203","1588","512","28504","1","0"
"11949","29292","1","2025-04-20","29","24","2406","1592","524","28507","1","0"
"11950","29295","1","2026-03-16","29","10","1004","1595","510","28510","1","0"
"11951","29295","1","2026-02-26","29","10","1004","1595","510","28512","1","0"
"11952","29301","1","2025-02-14","29","1","104","1601","501","28518","1","0"
"11953","29309","1","2026-07-18","29","10","1002","1609","510","28527","1","0"
"11954","29311","1","2026-07-13","29","8","808","1611","508","28528","1","0"
"11955","29314","1","2024-11-12","29","3","301","1614","503","28532","1","0"
"11956","29317","1","2025-01-11","29","10","1007","1617","510","28535","1","0"
"11957","29317","1","2025-01-20","29","10","1007","1617","510","28537","1","0"
"11958","29322","1","2026-03-22","29","9","907","1622","509","28541","1","0"
"11959","29322","1","2026-03-30","29","9","907","1622","509","28543","1","0"
"11960","29323","1","2025-11-04","29","16","1605","1623","516","28544","1","0"
"11961","29325","1","2026-01-27","29","23","2304","1625","523","28546","1","0"
"11962","29327","1","2024-02-17","29","9","901","1627","509","28547","1","0"
"11963","29329","1","2025-04-21","29","3","301","1629","503","28549","1","0"
"11964","29331","1","2026-09-10","29","8","805","1631","508","28551","1","0"
"11965","29331","1","2026-09-18","29","8","805","1631","508","28552","1","0"
"11966","29332","1","2026-02-28","29","5","504","1632","505","28555","1","0"
"11967","29337","1","2024-05-02","29","2","207","1637","502","28559","1","0"
"11968","29340","1","2025-05-14","29","15","1506","1640","515","28561","1","0"
"11969","29341","1","2024-10-20","29","23","2307","1641","523","28562","1","0"
"11970","29342","1","2026-11-23","29","4","402","1642","504","28565","1","0"
"11971","29347","1","2025-06-26","29","9","902","1647","509","28570","1","0"
"11972","29351","1","2025-05-05","29","14","1404","1651","514","28571","1","0"
"11973","29351","1","2025-05-02","29","14","1404","1651","514","28573","1","0"
"11974","29353","1","2026-11-24","29","22","2205","1653","522","28574","1","0"
"11975","29353","1","2026-12-02","29","22","2205","1653","522","28575","1","0"
"11976","29358","1","2024-02-14","29","6","602","1658","506","28580","1","0"
"11977","29361","1","2024-05-10","29","20","2006","1661","520","28581","1","0"
"11978","29367","1","2026-06-27","29","3","302","1667","503","28585","1","0"
"11979","29371","1","2025-06-26","29","10","1001","1671","510","28589","1","0"
"11980","29373","1","2024-07-24","29","20","2004","1673","520","28591","1","0"
"11981","29373","1","2024-07-14","29","20","2004","1673","520","28592","1","0"
"11982","29375","1","2026-02-21","29","1","107","1675","501","28595","1","0"
"11983","29376","1","2024-07-14","29","20","2007","1676","520","28597","1","0"
"11984","29384","1","2024-06-25","29","15","1503","1684","515","28603","1","0"
"11985","29388","1","2025-04-19","29","23","2306","1688","523","28608","1","0"
"11986","29389","1","2024-10-07","29","21","2106","1689","521","28609","1","0"
"11987","29390","1","2024-03-17","29","25","2507","1690","525","28612","1","0"
"11988","29392","1","2026-11-12","29","2","207","1692","502","28616","1","0"
"11989","29395","1","2025-03-28","29","27","2701","1695","527","28617","1","0"
"11990","29396","1","2024-08-04","29","27","2702","1696","527","28620","1","0"
"11991","29398","1","2026-09-25","29","19","1907","1698","519","28622","1","0"
"11992","29399","1","2026-09-26","29","12","1205","1699","512","28625","1","0"
"11993","29401","1","2025-08-16","29","9","907","1001","509","28627","1","0"
"11994","29404","1","2026-07-10","29","13","1303","1004","513","28629","1","0"
"11995","29405","1","2024-03-03","29","1","103","1005","501","28631","1","0"
"11996","29407","1","2025-09-02","29","6","602","1007","506","28633","1","0"
"11997","29408","1","2025-04-01","29","12","1202","1008","512","28634","1","0"
"11998","29409","1","2026-03-05","29","6","603","1009","506","28635","1","0"
"11999","29409","1","2026-03-10","29","6","603","1009","506","28636","1","0"
"12000","29412","1","2026-10-30","29","23","2308","1012","523","28637","1","0"
"12001","29414","1","2024-05-28","29","30","3001","1014","530","28638","1","0"
"12002","29421","1","2024-11-19","29","10","1007","1021","510","28642","1","0"
"12003","29423","1","2025-08-22","29","30","3004","1023","530","28644","1","0"
"12004","29423","1","2025-08-29","29","30","3004","1023","530","28645","1","0"
"12005","29427","1","2024-06-03","29","21","2106","1027","521","28649","1","0"
"12006","29434","1","2026-09-27","29","27","2701","1034","527","28652","1","0"
"12007","29439","1","2024-09-25","29","3","305","1039","503","28655","1","0"
"12008","29446","1","2024-11-14","29","15","1505","1046","515","28660","1","0"
"12009","29449","1","2024-02-28","29","19","1902","1049","519","28662","1","0"
"12010","29450","1","2025-02-13","29","9","901","1050","509","28663","1","0"
"12011","29451","1","2024-08-04","29","15","1508","1051","515","28664","1","0"
"12012","29454","1","2024-12-07","29","5","503","1054","505","28665","1","0"
"12013","29456","1","2026-06-03","29","19","1905","1056","519","28668","1","0"
"12014","29459","1","2024-08-05","29","8","804","1059","508","28671","1","0"
"12015","29460","1","2025-12-21","29","6","606","1060","506","28672","1","0"
"12016","29465","1","2024-10-25","29","27","2702","1065","527","28675","1","0"
"12017","29465","1","2024-10-20","29","27","2702","1065","527","28676","1","0"
"12018","29468","1","2027-01-08","29","6","608","1068","506","28681","1","0"
"12019","29469","1","2026-06-03","29","30","3001","1069","530","28682","1","0"
"12020","29471","1","2024-09-11","29","26","2605","1071","526","28683","1","0"
"12021","29473","1","2026-03-08","29","19","1901","1073","519","28687","1","0"
"12022","29477","1","2025-11-25","29","25","2507","1077","525","28689","1","0"
"12023","29479","1","2025-07-02","29","5","503","1079","505","28690","1","0"
"12024","29481","1","2024-11-09","29","4","408","1081","504","28691","1","0"
"12025","29483","1","2025-07-01","29","1","108","1083","501","28692","1","0"
"12026","29484","1","2025-01-10","29","1","108","1084","501","28693","1","0"
"12027","29485","1","2026-04-16","29","10","1001","1085","510","28696","1","0"
"12028","29488","1","2026-11-10","29","14","1405","1088","514","28699","1","0"
"12029","29490","1","2026-11-23","29","30","3004","1090","530","28700","1","0"
"12030","29490","1","2026-12-08","29","30","3004","1090","530","28701","1","0"
"12031","29490","1","2026-11-30","29","30","3004","1090","530","28702","1","0"
"12032","29491","1","2025-10-03","29","26","2604","1091","526","28703","1","0"
"12033","29493","1","2025-11-26","29","11","1102","1093","511","28708","1","0"
"12034","29494","1","2024-05-28","29","18","1805","1094","518","28709","1","0"
"12035","29494","1","2024-05-24","29","18","1805","1094","518","28710","1","0"
"12036","29496","1","2024-05-06","29","18","1807","1096","518","28713","1","0"
"12037","29498","1","2025-12-23","29","25","2502","1098","525","28715","1","0"
"12038","29499","1","2024-05-30","29","15","1507","1099","515","28717","1","0"
"12039","29501","1","2024-11-21","29","14","1402","1101","514","28718","1","0"
"12040","29504","1","2025-07-01","29","9","906","1104","509","28722","1","0"
"12041","29504","1","2025-06-27","29","9","906","1104","509","28723","1","0"
"12042","29511","1","2025-03-02","29","19","1902","1111","519","28730","1","0"
"12043","29512","1","2024-11-24","29","4","401","1112","504","28731","1","0"
"12044","29514","1","2026-05-22","29","15","1507","1114","515","28732","1","0"
"12045","29515","1","2025-02-26","29","28","2802","1115","528","28733","1","0"
"12046","29517","1","2026-03-21","29","31","3108","1117","531","28736","1","0"
"12047","29519","1","2025-10-25","29","13","1304","1119","513","28739","1","0"
"12048","29520","1","2027-01-08","29","5","508","1120","505","28741","1","0"
"12049","29522","1","2024-03-16","29","14","1402","1122","514","28742","1","0"
"12050","29523","1","2025-12-01","29","31","3103","1123","531","28743","1","0"
"12051","29523","1","2025-12-06","29","31","3103","1123","531","28745","1","0"
"12052","29528","1","2025-01-05","29","21","2105","1128","521","28749","1","0"
"12053","29529","1","2025-09-25","29","11","1106","1129","511","28750","1","0"
"12054","29533","1","2024-12-19","29","14","1405","1133","514","28752","1","0"
"12055","29534","1","2024-03-11","29","17","1704","1134","517","28753","1","0"
"12056","29534","1","2024-03-08","29","17","1704","1134","517","28754","1","0"
"12057","29539","1","2026-02-12","29","14","1405","1139","514","28756","1","0"
"12058","29539","1","2026-02-05","29","14","1405","1139","514","28757","1","0"
"12059","29541","1","2025-12-03","29","12","1203","1141","512","28760","1","0"
"12060","29542","1","2024-11-03","29","31","3101","1142","531","28761","1","0"
"12061","29542","1","2024-10-29","29","31","3101","1142","531","28762","1","0"
"12062","29542","1","2024-10-29","29","31","3101","1142","531","28763","1","0"
"12063","29544","1","2024-06-22","29","25","2505","1144","525","28764","1","0"
"12064","29544","1","2024-07-04","29","25","2505","1144","525","28765","1","0"
"12065","29549","1","2025-03-18","29","16","1603","1149","516","28769","1","0"
"12066","29552","1","2024-05-14","29","27","2706","1152","527","28771","1","0"
"12067","29552","1","2024-05-26","29","27","2706","1152","527","28772","1","0"
"12068","29553","1","2026-09-22","29","13","1306","1153","513","28773","1","0"
"12069","29556","1","2026-04-24","29","24","2405","1156","524","28775","1","0"
"12070","29560","1","2025-03-28","29","10","1006","1160","510","28777","1","0"
"12071","29560","1","2025-03-22","29","10","1006","1160","510","28778","1","0"
"12072","29561","1","2025-12-11","29","17","1701","1161","517","28779","1","0"
"12073","29561","1","2025-12-11","29","17","1701","1161","517","28780","1","0"
"12074","29562","1","2025-10-19","29","14","1408","1162","514","28782","1","0"
"12075","29563","1","2024-04-19","29","6","604","1163","506","28783","1","0"
"12076","29564","1","2026-03-14","29","21","2107","1164","521","28787","1","0"
"12077","29564","1","2026-03-18","29","21","2107","1164","521","28788","1","0"
"12078","29565","1","2026-03-25","29","31","3105","1165","531","28789","1","0"
"12079","29569","1","2024-02-19","29","17","1701","1169","517","28791","1","0"
"12080","29569","1","2024-03-03","29","17","1701","1169","517","28793","1","0"
"12081","29573","1","2024-11-11","29","9","906","1173","509","28796","1","0"
"12082","29576","1","2025-04-03","29","27","2704","1176","527","28798","1","0"
"12083","29578","1","2026-07-28","29","27","2703","1178","527","28801","1","0"
"12084","29583","1","2024-08-23","29","18","1806","1183","518","28804","1","0"
"12085","29584","1","2026-02-16","29","24","2408","1184","524","28807","1","0"
"12086","29586","1","2025-08-11","29","5","502","1186","505","28809","1","0"
"12087","29586","1","2025-08-24","29","5","502","1186","505","28811","1","0"
"12088","29590","1","2024-09-15","29","2","204","1190","502","28813","1","0"
"12089","29591","1","2026-03-26","29","14","1407","1191","514","28814","1","0"
"12090","29593","1","2025-02-26","29","7","704","1193","507","28816","1","0"
"12091","29593","1","2025-03-06","29","7","704","1193","507","28818","1","0"
"12092","29594","1","2026-07-26","29","14","1407","1194","514","28819","1","0"
"12093","29595","1","2025-08-05","29","1","108","1195","501","28820","1","0"
"12094","29596","1","2024-01-26","29","13","1307","1196","513","28823","1","0"
"12095","29598","1","2025-03-30","29","2","208","1198","502","28824","1","0"
"12096","29599","1","2026-04-30","29","18","1801","1199","518","28826","1","0"
"12097","29602","1","2025-05-05","29","18","1803","1202","518","28831","1","0"
"12098","29603","1","2025-08-22","29","8","805","1203","508","28832","1","0"
"12099","29603","1","2025-08-31","29","8","805","1203","508","28833","1","0"
"12100","29604","1","2024-02-14","29","15","1503","1204","515","28834","1","0"
