"VictimMasterID","CaseMasterID","VictimName","AgeYear","GenderID","VictimPolice"
"59215","29626","Victim 29626-1","39","2","0"
"59216","29627","Victim 29627-1","65","1","0"
"59217","29627","Victim 29627-2","73","2","0"
"59218","29627","Victim 29627-3","75","2","0"
"59219","29628","Victim 29628-1","38","2","0"
"59220","29628","Victim 29628-2","74","1","0"
"59221","29629","Victim 29629-1","69","2","0"
"59222","29630","Victim 29630-1","27","2","0"
"59223","29631","Victim 29631-1","49","1","0"
"59224","29632","Victim 29632-1","69","1","0"
"59225","29632","Victim 29632-2","20","2","0"
"59226","29632","Victim 29632-3","67","2","0"
"59227","29633","Victim 29633-1","33","1","0"
"59228","29634","Victim 29634-1","46","1","0"
"59229","29634","Victim 29634-2","55","2","0"
"59230","29634","Victim 29634-3","55","1","0"
"59231","29635","Victim 29635-1","44","2","0"
"59232","29635","Victim 29635-2","63","2","0"
"59233","29636","Victim 29636-1","15","2","0"
"59234","29637","Victim 29637-1","44","1","0"
"59235","29637","Victim 29637-2","43","2","0"
"59236","29637","Victim 29637-3","52","2","0"
"59237","29638","Victim 29638-1","73","1","0"
"59238","29639","Victim 29639-1","23","1","0"
"59239","29640","Victim 29640-1","26","2","0"
"59240","29640","Victim 29640-2","67","1","0"
"59241","29640","Victim 29640-3","37","2","0"
"59242","29641","Victim 29641-1","37","1","0"
"59243","29641","Victim 29641-2","24","2","0"
"59244","29642","Victim 29642-1","22","1","0"
"59245","29642","Victim 29642-2","61","1","0"
"59246","29642","Victim 29642-3","61","1","0"
"59247","29643","Victim 29643-1","48","2","0"
"59248","29643","Victim 29643-2","40","1","0"
"59249","29644","Victim 29644-1","17","1","0"
"59250","29645","Victim 29645-1","45","1","0"
"59251","29645","Victim 29645-2","68","1","0"
"59252","29646","Victim 29646-1","14","2","0"
"59253","29646","Victim 29646-2","47","2","0"
"59254","29646","Victim 29646-3","52","2","0"
"59255","29647","Victim 29647-1","66","2","0"
"59256","29648","Victim 29648-1","16","1","0"
"59257","29649","Victim 29649-1","15","2","0"
"59258","29650","Victim 29650-1","68","2","0"
"59259","29650","Victim 29650-2","54","1","0"
"59260","29650","Victim 29650-3","61","2","0"
"59261","29651","Victim 29651-1","32","2","0"
"59262","29651","Victim 29651-2","60","2","0"
"59263","29652","Victim 29652-1","18","1","0"
"59264","29653","Victim 29653-1","75","2","0"
"59265","29653","Victim 29653-2","16","1","0"
"59266","29653","Victim 29653-3","16","2","0"
"59267","29654","Victim 29654-1","62","2","0"
"59268","29654","Victim 29654-2","70","2","0"
"59269","29655","Victim 29655-1","57","1","0"
"59270","29656","Victim 29656-1","47","1","0"
"59271","29656","Victim 29656-2","68","1","0"
"59272","29656","Victim 29656-3","70","1","0"
"59273","29657","Victim 29657-1","60","2","0"
"59274","29658","Victim 29658-1","19","1","0"
"59275","29658","Victim 29658-2","31","1","0"
"59276","29658","Victim 29658-3","68","2","0"
"59277","29659","Victim 29659-1","17","2","0"
"59278","29660","Victim 29660-1","15","2","0"
"59279","29660","Victim 29660-2","70","1","0"
"59280","29660","Victim 29660-3","52","2","0"
"59281","29661","Victim 29661-1","57","1","0"
"59282","29662","Victim 29662-1","69","2","0"
"59283","29662","Victim 29662-2","23","1","0"
"59284","29662","Victim 29662-3","51","1","0"
"59285","29663","Victim 29663-1","54","2","0"
"59286","29663","Victim 29663-2","35","2","0"
"59287","29663","Victim 29663-3","44","2","0"
"59288","29664","Victim 29664-1","38","1","0"
"59289","29665","Victim 29665-1","54","1","0"
"59290","29665","Victim 29665-2","24","2","0"
"59291","29665","Victim 29665-3","67","2","0"
"59292","29666","Victim 29666-1","45","2","0"
"59293","29666","Victim 29666-2","30","1","0"
"59294","29667","Victim 29667-1","36","2","0"
"59295","29668","Victim 29668-1","39","1","0"
"59296","29669","Victim 29669-1","40","2","0"
"59297","29669","Victim 29669-2","70","1","0"
"59298","29669","Victim 29669-3","37","2","0"
"59299","29670","Victim 29670-1","40","2","0"
"59300","29670","Victim 29670-2","57","2","0"
"59301","29671","Victim 29671-1","36","2","0"
"59302","29672","Victim 29672-1","31","1","0"
"59303","29672","Victim 29672-2","50","2","0"
"59304","29673","Victim 29673-1","34","1","0"
"59305","29674","Victim 29674-1","41","2","0"
"59306","29674","Victim 29674-2","38","2","0"
"59307","29675","Victim 29675-1","34","2","0"
"59308","29676","Victim 29676-1","20","2","0"
"59309","29676","Victim 29676-2","56","1","0"
"59310","29677","Victim 29677-1","59","1","0"
"59311","29677","Victim 29677-2","38","2","0"
"59312","29677","Victim 29677-3","42","2","0"
"59313","29678","Victim 29678-1","54","1","0"
"59314","29678","Victim 29678-2","32","2","0"
"59315","29679","Victim 29679-1","36","2","0"
"59316","29680","Victim 29680-1","16","2","0"
"59317","29680","Victim 29680-2","43","1","0"
"59318","29681","Victim 29681-1","33","2","0"
"59319","29682","Victim 29682-1","43","2","0"
"59320","29682","Victim 29682-2","70","2","0"
"59321","29683","Victim 29683-1","33","2","0"
"59322","29683","Victim 29683-2","56","2","0"
"59323","29683","Victim 29683-3","56","2","0"
"59324","29684","Victim 29684-1","46","2","0"
"59325","29685","Victim 29685-1","70","1","0"
"59326","29685","Victim 29685-2","27","2","0"
"59327","29685","Victim 29685-3","16","2","0"
"59328","29686","Victim 29686-1","73","2","0"
"59329","29686","Victim 29686-2","74","1","0"
"59330","29686","Victim 29686-3","55","2","0"
"59331","29687","Victim 29687-1","35","2","0"
"59332","29687","Victim 29687-2","70","2","0"
"59333","29687","Victim 29687-3","51","1","0"
"59334","29688","Victim 29688-1","25","2","0"
"59335","29688","Victim 29688-2","41","1","0"
"59336","29688","Victim 29688-3","61","2","0"
"59337","29689","Victim 29689-1","49","2","0"
"59338","29689","Victim 29689-2","34","1","0"
"59339","29690","Victim 29690-1","38","2","0"
"59340","29690","Victim 29690-2","25","1","0"
"59341","29690","Victim 29690-3","50","2","0"
"59342","29691","Victim 29691-1","17","2","0"
"59343","29692","Victim 29692-1","41","1","0"
"59344","29693","Victim 29693-1","41","2","0"
"59345","29694","Victim 29694-1","49","1","0"
"59346","29694","Victim 29694-2","61","1","0"
"59347","29694","Victim 29694-3","35","1","0"
"59348","29695","Victim 29695-1","66","2","0"
"59349","29695","Victim 29695-2","30","2","0"
"59350","29695","Victim 29695-3","20","2","0"
"59351","29696","Victim 29696-1","31","2","0"
"59352","29696","Victim 29696-2","29","2","0"
"59353","29697","Victim 29697-1","57","2","0"
"59354","29698","Victim 29698-1","75","2","0"
"59355","29699","Victim 29699-1","65","1","0"
"59356","29699","Victim 29699-2","58","2","0"
"59357","29700","Victim 29700-1","48","2","0"
"59358","29700","Victim 29700-2","57","2","0"
"59359","29701","Victim 29701-1","47","1","0"
"59360","29702","Victim 29702-1","49","1","0"
"59361","29702","Victim 29702-2","66","1","0"
"59362","29703","Victim 29703-1","69","1","0"
"59363","29704","Victim 29704-1","57","1","0"
"59364","29704","Victim 29704-2","32","2","0"
"59365","29704","Victim 29704-3","75","1","0"
"59366","29705","Victim 29705-1","57","2","0"
"59367","29705","Victim 29705-2","46","2","0"
"59368","29706","Victim 29706-1","66","2","0"
"59369","29706","Victim 29706-2","30","2","0"
"59370","29706","Victim 29706-3","18","2","0"
"59371","29707","Victim 29707-1","46","1","0"
"59372","29707","Victim 29707-2","74","2","0"
"59373","29707","Victim 29707-3","44","1","0"
"59374","29708","Victim 29708-1","38","1","0"
"59375","29708","Victim 29708-2","18","2","0"
"59376","29708","Victim 29708-3","36","1","0"
"59377","29709","Victim 29709-1","16","1","0"
"59378","29709","Victim 29709-2","31","2","0"
"59379","29710","Victim 29710-1","26","2","0"
"59380","29710","Victim 29710-2","33","1","0"
"59381","29711","Victim 29711-1","16","1","0"
"59382","29711","Victim 29711-2","51","1","0"
"59383","29712","Victim 29712-1","31","1","0"
"59384","29712","Victim 29712-2","58","2","0"
"59385","29712","Victim 29712-3","35","1","0"
"59386","29713","Victim 29713-1","26","2","0"
"59387","29713","Victim 29713-2","68","2","0"
"59388","29713","Victim 29713-3","64","2","0"
"59389","29714","Victim 29714-1","21","1","0"
"59390","29714","Victim 29714-2","51","2","0"
"59391","29714","Victim 29714-3","26","1","0"
"59392","29715","Victim 29715-1","15","1","0"
"59393","29715","Victim 29715-2","18","1","0"
"59394","29715","Victim 29715-3","28","1","0"
"59395","29716","Victim 29716-1","65","1","0"
"59396","29716","Victim 29716-2","34","2","0"
"59397","29717","Victim 29717-1","25","1","0"
"59398","29717","Victim 29717-2","25","1","0"
"59399","29718","Victim 29718-1","45","1","0"
"59400","29719","Victim 29719-1","39","1","0"
"59401","29719","Victim 29719-2","65","1","0"
"59402","29719","Victim 29719-3","22","1","0"
"59403","29720","Victim 29720-1","50","2","0"
"59404","29720","Victim 29720-2","48","1","0"
"59405","29720","Victim 29720-3","66","2","0"
"59406","29721","Victim 29721-1","20","2","0"
"59407","29722","Victim 29722-1","26","1","0"
"59408","29722","Victim 29722-2","16","1","0"
"59409","29723","Victim 29723-1","67","1","0"
"59410","29724","Victim 29724-1","52","1","0"
"59411","29725","Victim 29725-1","38","2","0"
"59412","29725","Victim 29725-2","70","1","0"
"59413","29725","Victim 29725-3","22","1","0"
"59414","29726","Victim 29726-1","61","1","0"
"59415","29727","Victim 29727-1","33","1","0"
"59416","29728","Victim 29728-1","45","2","0"
"59417","29729","Victim 29729-1","70","2","0"
"59418","29729","Victim 29729-2","14","2","0"
"59419","29729","Victim 29729-3","19","1","0"
"59420","29730","Victim 29730-1","54","1","0"
"59421","29730","Victim 29730-2","30","2","0"
"59422","29730","Victim 29730-3","68","2","0"
"59423","29731","Victim 29731-1","17","1","0"
"59424","29731","Victim 29731-2","58","1","0"
"59425","29732","Victim 29732-1","21","1","0"
"59426","29732","Victim 29732-2","50","1","0"
"59427","29733","Victim 29733-1","56","2","0"
"59428","29733","Victim 29733-2","64","2","0"
"59429","29733","Victim 29733-3","41","2","0"
"59430","29734","Victim 29734-1","34","1","0"
"59431","29734","Victim 29734-2","56","1","0"
"59432","29735","Victim 29735-1","48","1","0"
"59433","29735","Victim 29735-2","57","2","0"
"59434","29736","Victim 29736-1","38","1","0"
"59435","29736","Victim 29736-2","52","2","0"
"59436","29737","Victim 29737-1","30","2","0"
"59437","29737","Victim 29737-2","45","2","0"
"59438","29738","Victim 29738-1","34","2","0"
"59439","29738","Victim 29738-2","67","2","0"
"59440","29738","Victim 29738-3","49","2","0"
"59441","29739","Victim 29739-1","21","1","0"
"59442","29739","Victim 29739-2","45","1","0"
"59443","29739","Victim 29739-3","45","1","0"
"59444","29740","Victim 29740-1","66","2","0"
"59445","29740","Victim 29740-2","20","2","0"
"59446","29740","Victim 29740-3","66","1","0"
"59447","29741","Victim 29741-1","67","2","0"
"59448","29741","Victim 29741-2","70","2","0"
"59449","29742","Victim 29742-1","71","1","0"
"59450","29743","Victim 29743-1","42","2","0"
"59451","29744","Victim 29744-1","63","2","0"
"59452","29744","Victim 29744-2","57","1","0"
"59453","29744","Victim 29744-3","32","2","0"
"59454","29745","Victim 29745-1","37","2","0"
"59455","29745","Victim 29745-2","35","1","0"
"59456","29746","Victim 29746-1","45","2","0"
"59457","29746","Victim 29746-2","30","1","0"
"59458","29747","Victim 29747-1","52","1","0"
"59459","29747","Victim 29747-2","62","2","0"
"59460","29747","Victim 29747-3","61","2","0"
"59461","29748","Victim 29748-1","16","2","0"
"59462","29748","Victim 29748-2","70","2","0"
"59463","29749","Victim 29749-1","55","2","0"
"59464","29750","Victim 29750-1","58","1","0"
"59465","29750","Victim 29750-2","28","1","0"
"59466","29751","Victim 29751-1","36","1","0"
"59467","29752","Victim 29752-1","30","2","0"
"59468","29752","Victim 29752-2","15","2","0"
"59469","29752","Victim 29752-3","24","2","0"
"59470","29753","Victim 29753-1","41","2","0"
"59471","29753","Victim 29753-2","59","1","0"
"59472","29753","Victim 29753-3","20","1","0"
"59473","29754","Victim 29754-1","66","1","0"
"59474","29755","Victim 29755-1","20","2","0"
"59475","29755","Victim 29755-2","32","1","0"
"59476","29755","Victim 29755-3","43","1","0"
"59477","29756","Victim 29756-1","75","1","0"
"59478","29756","Victim 29756-2","17","2","0"
"59479","29756","Victim 29756-3","73","2","0"
"59480","29757","Victim 29757-1","58","1","0"
"59481","29758","Victim 29758-1","31","2","0"
"59482","29758","Victim 29758-2","65","2","0"
"59483","29758","Victim 29758-3","75","1","0"
"59484","29759","Victim 29759-1","22","1","0"
"59485","29760","Victim 29760-1","14","1","0"
"59486","29760","Victim 29760-2","42","1","0"
"59487","29761","Victim 29761-1","71","1","0"
"59488","29761","Victim 29761-2","39","1","0"
"59489","29762","Victim 29762-1","60","2","0"
"59490","29763","Victim 29763-1","42","1","0"
"59491","29764","Victim 29764-1","21","1","0"
"59492","29764","Victim 29764-2","53","1","0"
"59493","29764","Victim 29764-3","34","1","0"
"59494","29765","Victim 29765-1","44","2","0"
"59495","29765","Victim 29765-2","15","1","0"
"59496","29765","Victim 29765-3","67","2","0"
"59497","29766","Victim 29766-1","57","2","0"
"59498","29766","Victim 29766-2","17","2","0"
"59499","29766","Victim 29766-3","16","1","0"
"59500","29767","Victim 29767-1","37","2","0"
"59501","29768","Victim 29768-1","74","1","0"
"59502","29769","Victim 29769-1","51","2","0"
"59503","29770","Victim 29770-1","45","1","0"
"59504","29770","Victim 29770-2","44","2","0"
"59505","29770","Victim 29770-3","43","1","0"
"59506","29771","Victim 29771-1","14","2","0"
"59507","29772","Victim 29772-1","51","2","0"
"59508","29772","Victim 29772-2","60","2","0"
"59509","29772","Victim 29772-3","17","1","0"
"59510","29773","Victim 29773-1","27","1","0"
"59511","29773","Victim 29773-2","54","1","0"
"59512","29774","Victim 29774-1","64","2","0"
"59513","29775","Victim 29775-1","22","1","0"
"59514","29776","Victim 29776-1","15","1","0"
"59515","29776","Victim 29776-2","28","1","0"
"59516","29776","Victim 29776-3","61","1","0"
"59517","29777","Victim 29777-1","36","1","0"
"59518","29778","Victim 29778-1","33","2","0"
"59519","29778","Victim 29778-2","19","1","0"
"59520","29778","Victim 29778-3","21","2","0"
"59521","29779","Victim 29779-1","25","1","0"
"59522","29779","Victim 29779-2","45","2","0"
"59523","29779","Victim 29779-3","46","1","0"
"59524","29780","Victim 29780-1","26","1","0"
"59525","29780","Victim 29780-2","20","2","0"
"59526","29780","Victim 29780-3","40","1","0"
"59527","29781","Victim 29781-1","64","2","0"
"59528","29781","Victim 29781-2","55","2","0"
"59529","29782","Victim 29782-1","55","2","0"
"59530","29782","Victim 29782-2","28","2","0"
"59531","29783","Victim 29783-1","69","1","0"
"59532","29783","Victim 29783-2","40","2","0"
"59533","29783","Victim 29783-3","27","2","0"
"59534","29784","Victim 29784-1","43","2","0"
"59535","29784","Victim 29784-2","60","2","0"
"59536","29784","Victim 29784-3","74","1","0"
"59537","29785","Victim 29785-1","72","1","0"
"59538","29785","Victim 29785-2","29","2","0"
"59539","29786","Victim 29786-1","38","1","0"
"59540","29787","Victim 29787-1","61","2","0"
"59541","29788","Victim 29788-1","65","2","0"
"59542","29789","Victim 29789-1","62","1","0"
"59543","29789","Victim 29789-2","36","2","0"
"59544","29789","Victim 29789-3","63","1","0"
"59545","29790","Victim 29790-1","26","2","0"
"59546","29791","Victim 29791-1","54","2","0"
"59547","29791","Victim 29791-2","51","2","0"
"59548","29791","Victim 29791-3","41","1","0"
"59549","29792","Victim 29792-1","17","1","0"
"59550","29793","Victim 29793-1","28","1","0"
"59551","29793","Victim 29793-2","23","1","0"
"59552","29794","Victim 29794-1","37","1","0"
"59553","29795","Victim 29795-1","74","1","0"
"59554","29795","Victim 29795-2","65","2","0"
"59555","29795","Victim 29795-3","38","1","0"
"59556","29796","Victim 29796-1","73","1","0"
"59557","29797","Victim 29797-1","31","2","0"
"59558","29797","Victim 29797-2","64","2","0"
"59559","29798","Victim 29798-1","40","2","0"
"59560","29799","Victim 29799-1","18","1","0"
"59561","29800","Victim 29800-1","34","1","0"
"59562","29800","Victim 29800-2","70","2","0"
"59563","29801","Victim 29801-1","17","2","0"
"59564","29802","Victim 29802-1","67","1","0"
"59565","29803","Victim 29803-1","46","1","0"
"59566","29803","Victim 29803-2","37","2","0"
"59567","29804","Victim 29804-1","14","2","0"
"59568","29805","Victim 29805-1","16","2","0"
"59569","29805","Victim 29805-2","17","1","0"
"59570","29806","Victim 29806-1","28","1","0"
"59571","29807","Victim 29807-1","33","2","0"
"59572","29807","Victim 29807-2","32","2","0"
"59573","29808","Victim 29808-1","49","2","0"
"59574","29809","Victim 29809-1","46","1","0"
"59575","29809","Victim 29809-2","29","2","0"
"59576","29810","Victim 29810-1","42","2","0"
"59577","29810","Victim 29810-2","26","1","0"
"59578","29810","Victim 29810-3","54","1","0"
"59579","29811","Victim 29811-1","46","2","0"
"59580","29812","Victim 29812-1","23","1","0"
"59581","29812","Victim 29812-2","60","2","0"
"59582","29813","Victim 29813-1","23","2","0"
"59583","29813","Victim 29813-2","20","2","0"
"59584","29813","Victim 29813-3","66","2","0"
"59585","29814","Victim 29814-1","56","1","0"
"59586","29814","Victim 29814-2","44","1","0"
"59587","29814","Victim 29814-3","23","2","0"
"59588","29815","Victim 29815-1","22","2","0"
"59589","29815","Victim 29815-2","15","1","0"
"59590","29816","Victim 29816-1","66","2","0"
"59591","29816","Victim 29816-2","57","2","0"
"59592","29816","Victim 29816-3","20","2","0"
"59593","29817","Victim 29817-1","48","2","0"
"59594","29818","Victim 29818-1","60","2","0"
"59595","29818","Victim 29818-2","42","1","0"
"59596","29818","Victim 29818-3","44","2","0"
"59597","29819","Victim 29819-1","28","1","0"
"59598","29819","Victim 29819-2","41","1","0"
"59599","29819","Victim 29819-3","52","1","0"
"59600","29820","Victim 29820-1","43","2","0"
"59601","29820","Victim 29820-2","45","2","0"
"59602","29821","Victim 29821-1","29","2","0"
"59603","29821","Victim 29821-2","28","1","0"
"59604","29822","Victim 29822-1","26","1","0"
"59605","29822","Victim 29822-2","47","2","0"
"59606","29822","Victim 29822-3","75","2","0"
"59607","29823","Victim 29823-1","68","2","0"
"59608","29823","Victim 29823-2","29","1","0"
"59609","29824","Victim 29824-1","30","2","0"
"59610","29824","Victim 29824-2","47","1","0"
"59611","29824","Victim 29824-3","60","1","0"
"59612","29825","Victim 29825-1","42","2","0"
"59613","29825","Victim 29825-2","47","2","0"
"59614","29825","Victim 29825-3","56","1","0"
"59615","29826","Victim 29826-1","26","2","0"
"59616","29826","Victim 29826-2","29","2","0"
"59617","29827","Victim 29827-1","38","2","0"
"59618","29828","Victim 29828-1","65","2","0"
"59619","29828","Victim 29828-2","51","1","0"
"59620","29828","Victim 29828-3","56","1","0"
"59621","29829","Victim 29829-1","44","1","0"
"59622","29829","Victim 29829-2","33","2","0"
"59623","29829","Victim 29829-3","53","1","0"
"59624","29830","Victim 29830-1","31","2","0"
"59625","29830","Victim 29830-2","49","2","0"
"59626","29831","Victim 29831-1","22","2","0"
"59627","29831","Victim 29831-2","32","2","0"
"59628","29832","Victim 29832-1","48","2","0"
"59629","29832","Victim 29832-2","52","2","0"
"59630","29832","Victim 29832-3","24","1","0"
"59631","29833","Victim 29833-1","70","1","0"
"59632","29833","Victim 29833-2","26","1","0"
"59633","29834","Victim 29834-1","20","1","0"
"59634","29835","Victim 29835-1","56","1","0"
"59635","29835","Victim 29835-2","29","1","0"
"59636","29836","Victim 29836-1","21","2","0"
"59637","29836","Victim 29836-2","27","2","0"
"59638","29836","Victim 29836-3","74","1","0"
"59639","29837","Victim 29837-1","15","1","0"
"59640","29838","Victim 29838-1","33","1","0"
"59641","29838","Victim 29838-2","67","1","0"
"59642","29838","Victim 29838-3","58","1","0"
"59643","29839","Victim 29839-1","24","1","0"
"59644","29839","Victim 29839-2","61","2","0"
"59645","29839","Victim 29839-3","36","1","0"
"59646","29840","Victim 29840-1","20","2","0"
"59647","29841","Victim 29841-1","29","1","0"
"59648","29842","Victim 29842-1","21","2","0"
"59649","29843","Victim 29843-1","15","2","0"
"59650","29844","Victim 29844-1","58","1","0"
"59651","29844","Victim 29844-2","56","1","0"
"59652","29844","Victim 29844-3","51","1","0"
"59653","29845","Victim 29845-1","40","2","0"
"59654","29845","Victim 29845-2","57","1","0"
"59655","29846","Victim 29846-1","20","1","0"
"59656","29847","Victim 29847-1","66","2","0"
"59657","29847","Victim 29847-2","58","2","0"
"59658","29847","Victim 29847-3","65","1","0"
"59659","29848","Victim 29848-1","27","2","0"
"59660","29849","Victim 29849-1","45","1","0"
"59661","29850","Victim 29850-1","53","1","0"
"59662","29850","Victim 29850-2","35","2","0"
"59663","29851","Victim 29851-1","69","2","0"
"59664","29851","Victim 29851-2","30","2","0"
"59665","29851","Victim 29851-3","32","2","0"
"59666","29852","Victim 29852-1","59","1","0"
"59667","29852","Victim 29852-2","62","2","0"
"59668","29853","Victim 29853-1","57","2","0"
"59669","29854","Victim 29854-1","38","2","0"
"59670","29854","Victim 29854-2","54","2","0"
"59671","29855","Victim 29855-1","75","1","0"
"59672","29855","Victim 29855-2","19","2","0"
"59673","29856","Victim 29856-1","68","2","0"
"59674","29856","Victim 29856-2","40","1","0"
"59675","29857","Victim 29857-1","33","1","0"
"59676","29857","Victim 29857-2","17","2","0"
"59677","29857","Victim 29857-3","42","2","0"
"59678","29858","Victim 29858-1","27","2","0"
"59679","29858","Victim 29858-2","47","2","0"
"59680","29858","Victim 29858-3","67","2","0"
"59681","29859","Victim 29859-1","16","1","0"
"59682","29859","Victim 29859-2","54","1","0"
"59683","29860","Victim 29860-1","62","2","0"
"59684","29860","Victim 29860-2","19","1","0"
"59685","29860","Victim 29860-3","54","2","0"
"59686","29861","Victim 29861-1","44","1","0"
"59687","29861","Victim 29861-2","72","1","0"
"59688","29862","Victim 29862-1","59","2","0"
"59689","29863","Victim 29863-1","19","2","0"
"59690","29863","Victim 29863-2","68","1","0"
"59691","29864","Victim 29864-1","23","1","0"
"59692","29864","Victim 29864-2","30","2","0"
"59693","29865","Victim 29865-1","52","1","0"
"59694","29866","Victim 29866-1","66","2","0"
"59695","29867","Victim 29867-1","64","1","0"
"59696","29868","Victim 29868-1","63","2","0"
"59697","29868","Victim 29868-2","18","1","0"
"59698","29869","Victim 29869-1","47","2","0"
"59699","29869","Victim 29869-2","37","1","0"
"59700","29869","Victim 29869-3","33","1","0"
"59701","29870","Victim 29870-1","29","1","0"
"59702","29871","Victim 29871-1","75","2","0"
"59703","29871","Victim 29871-2","59","2","0"
"59704","29872","Victim 29872-1","44","2","0"
"59705","29872","Victim 29872-2","57","2","0"
"59706","29873","Victim 29873-1","21","2","0"
"59707","29873","Victim 29873-2","50","2","0"
"59708","29874","Victim 29874-1","48","2","0"
"59709","29874","Victim 29874-2","32","2","0"
"59710","29875","Victim 29875-1","68","2","0"
"59711","29875","Victim 29875-2","27","1","0"
"59712","29876","Victim 29876-1","22","2","0"
"59713","29876","Victim 29876-2","39","1","0"
"59714","29877","Victim 29877-1","69","2","0"
"59715","29878","Victim 29878-1","34","2","0"
"59716","29878","Victim 29878-2","18","1","0"
"59717","29878","Victim 29878-3","65","1","0"
"59718","29879","Victim 29879-1","61","1","0"
"59719","29879","Victim 29879-2","70","1","0"
"59720","29880","Victim 29880-1","24","1","0"
"59721","29881","Victim 29881-1","44","2","0"
"59722","29882","Victim 29882-1","22","2","0"
"59723","29882","Victim 29882-2","74","2","0"
"59724","29883","Victim 29883-1","33","1","0"
"59725","29883","Victim 29883-2","27","2","0"
"59726","29884","Victim 29884-1","56","2","0"
"59727","29884","Victim 29884-2","62","2","0"
"59728","29885","Victim 29885-1","32","2","0"
"59729","29885","Victim 29885-2","28","1","0"
"59730","29885","Victim 29885-3","28","2","0"
"59731","29886","Victim 29886-1","37","2","0"
"59732","29886","Victim 29886-2","54","2","0"
"59733","29887","Victim 29887-1","22","1","0"
"59734","29887","Victim 29887-2","34","1","0"
"59735","29887","Victim 29887-3","14","2","0"
"59736","29888","Victim 29888-1","64","2","0"
"59737","29889","Victim 29889-1","15","1","0"
"59738","29890","Victim 29890-1","49","1","0"
"59739","29890","Victim 29890-2","16","2","0"
"59740","29891","Victim 29891-1","47","2","0"
"59741","29892","Victim 29892-1","17","2","0"
"59742","29892","Victim 29892-2","72","1","0"
"59743","29892","Victim 29892-3","65","1","0"
"59744","29893","Victim 29893-1","33","2","0"
"59745","29894","Victim 29894-1","51","2","0"
"59746","29894","Victim 29894-2","65","2","0"
"59747","29894","Victim 29894-3","58","2","0"
"59748","29895","Victim 29895-1","24","1","0"
"59749","29895","Victim 29895-2","38","1","0"
"59750","29896","Victim 29896-1","65","2","0"
"59751","29897","Victim 29897-1","31","2","0"
"59752","29897","Victim 29897-2","39","1","0"
"59753","29898","Victim 29898-1","73","2","0"
"59754","29899","Victim 29899-1","62","2","0"
"59755","29899","Victim 29899-2","14","1","0"
"59756","29900","Victim 29900-1","41","1","0"
"59757","29900","Victim 29900-2","17","2","0"
"59758","29901","Victim 29901-1","69","1","0"
"59759","29901","Victim 29901-2","36","1","0"
"59760","29902","Victim 29902-1","49","1","0"
"59761","29902","Victim 29902-2","58","2","0"
"59762","29903","Victim 29903-1","71","1","0"
"59763","29903","Victim 29903-2","45","2","0"
"59764","29904","Victim 29904-1","20","2","0"
"59765","29905","Victim 29905-1","30","2","0"
"59766","29906","Victim 29906-1","71","2","0"
"59767","29906","Victim 29906-2","62","2","0"
"59768","29907","Victim 29907-1","49","1","0"
"59769","29907","Victim 29907-2","41","1","0"
"59770","29907","Victim 29907-3","58","1","0"
"59771","29908","Victim 29908-1","71","1","0"
"59772","29909","Victim 29909-1","53","1","0"
"59773","29910","Victim 29910-1","21","1","0"
"59774","29910","Victim 29910-2","44","1","0"
"59775","29910","Victim 29910-3","49","2","0"
"59776","29911","Victim 29911-1","59","1","0"
"59777","29911","Victim 29911-2","69","1","0"
"59778","29911","Victim 29911-3","50","1","0"
"59779","29912","Victim 29912-1","57","2","0"
"59780","29912","Victim 29912-2","46","1","0"
"59781","29912","Victim 29912-3","49","1","0"
"59782","29913","Victim 29913-1","26","1","0"
"59783","29914","Victim 29914-1","30","2","0"
"59784","29914","Victim 29914-2","70","2","0"
"59785","29914","Victim 29914-3","57","2","0"
"59786","29915","Victim 29915-1","33","1","0"
"59787","29915","Victim 29915-2","61","2","0"
"59788","29915","Victim 29915-3","68","1","0"
"59789","29916","Victim 29916-1","48","2","0"
"59790","29917","Victim 29917-1","37","2","0"
"59791","29917","Victim 29917-2","58","2","0"
"59792","29918","Victim 29918-1","44","2","0"
"59793","29918","Victim 29918-2","57","1","0"
"59794","29918","Victim 29918-3","68","1","0"
"59795","29919","Victim 29919-1","39","2","0"
"59796","29919","Victim 29919-2","34","1","0"
"59797","29920","Victim 29920-1","25","2","0"
"59798","29921","Victim 29921-1","74","2","0"
"59799","29921","Victim 29921-2","50","1","0"
"59800","29921","Victim 29921-3","64","1","0"
"59801","29922","Victim 29922-1","55","1","0"
"59802","29922","Victim 29922-2","23","1","0"
"59803","29922","Victim 29922-3","50","2","0"
"59804","29923","Victim 29923-1","32","1","0"
"59805","29924","Victim 29924-1","15","1","0"
"59806","29925","Victim 29925-1","54","2","0"
"59807","29925","Victim 29925-2","39","2","0"
"59808","29926","Victim 29926-1","66","2","0"
"59809","29926","Victim 29926-2","45","2","0"
"59810","29927","Victim 29927-1","34","2","0"
"59811","29928","Victim 29928-1","62","1","0"
"59812","29929","Victim 29929-1","32","2","0"
"59813","29929","Victim 29929-2","48","2","0"
"59814","29929","Victim 29929-3","39","2","0"
"59815","29930","Victim 29930-1","33","2","0"
"59816","29930","Victim 29930-2","65","1","0"
"59817","29930","Victim 29930-3","54","1","0"
"59818","29931","Victim 29931-1","19","2","0"
"59819","29931","Victim 29931-2","49","2","0"
"59820","29931","Victim 29931-3","52","1","0"
